ID,Species,Country,Province/region,URL
486,Aardvark,South Africa,Limpopo,https://web.facebook.com/Leopardleap/photos/a.404903746276659/680326435401054
487,Aardvark,South Africa,Limpopo,https://web.facebook.com/Leopardleap/photos/a.404903746276659/524268431006856
488,Aardvark,South Africa,Limpopo,https://web.facebook.com/Leopardleap/posts/2091654100934940
489,Aardvark,South Africa,Limpopo,https://web.facebook.com/Leopardleap/photos/a.482560198511013/482560511844315
490,Aardvark,South Africa,Limpopo,Missing
491,Aardvark,South Africa,Limpopo,https://web.facebook.com/MogalakwenaResearchCentre/photos/a.578784618799475/1011225072222092
492,Aardvark,South Africa,Limpopo,https://web.facebook.com/MogalakwenaResearchCentre/photos/a.578784618799475/1694457863898806
493,Aardvark,South Africa,Limpopo,https://web.facebook.com/MogalakwenaResearchCentre/photos/a.599448766733060/599449550066315
494,Aardvark,South Africa,Limpopo,https://web.facebook.com/MogalakwenaResearchCentre/photos/pcb.1484223981588863/1484219444922650
495,Aardvark,South Africa,Limpopo,https://web.facebook.com/enviro.insight.sa/videos/1445505135542115
496,Aardvark,South Africa,Limpopo,https://www.instagram.com/p/BkHOVpplIVo/
497,Aardvark,South Africa,Limpopo,https://web.facebook.com/InTheSaddleRidingHolidays/photos/a.115864104182/10151109854294183
498,Aardvark,South Africa,Limpopo,https://web.facebook.com/230165723663952/videos/839570622723456
499,Aardvark,South Africa,Limpopo,https://web.facebook.com/1404732279738458/photos/a.1405988876279465/1461208617424157
500,Aardvark,South Africa,Limpopo,https://web.facebook.com/Lapalala-Wilderness-1404732279738458/photos/pcb.1482295668648785/1482293561982329
501,Aardvark,South Africa,Limpopo,https://web.facebook.com/BushTimeatMabula/photos/a.546616048739151/572949379439151
502,Aardvark,South Africa,Limpopo,Missing
503,Aardvark,South Africa,Limpopo,https://web.facebook.com/izintabalodge/posts/1068506689840057
504,Aardvark,South Africa,Limpopo,https://web.facebook.com/izintabalodge/photos/a.284709178219816/647323751958355
505,Aardvark,South Africa,Limpopo,https://web.facebook.com/izintabalodge/posts/1055951077762285
506,Aardvark,South Africa,Limpopo,https://web.facebook.com/Pidwa.Wilderness.Reserve/photos/826602400702787
507,Aardvark,South Africa,Limpopo,https://web.facebook.com/AlldaysWildlifeandCommunitiesResearchCentre/videos/440456226526049
508,Aardvark,South Africa,Limpopo,https://www.instagram.com/p/Be9tb0XAlIq/
509,Aardvark,South Africa,Limpopo,Missing
510,Aardvark,South Africa,Limpopo,https://web.facebook.com/PrimateandPredat0rProject/photos/a.169075613169566/982538578489928
511,Aardvark,South Africa,Limpopo,https://web.facebook.com/PrimateandPredat0rProject/photos/a.169075613169566/2568160469927723
512,Aardvark,South Africa,Limpopo,https://web.facebook.com/GVISouthAfricaLimpopo/photos/pcb.588507197976789/588506854643490
513,Aardvark,South Africa,Limpopo,https://web.facebook.com/GVISouthAfricaLimpopo/videos/470512253109618
514,Aardvark,South Africa,Limpopo,https://web.facebook.com/GVISouthAfricaLimpopo/photos/pcb.307919002702278/307916982702480/
515,Aardvark,South Africa,Limpopo,Missing
516,Aardvark,South Africa,Limpopo,Missing
517,Aardvark,South Africa,Limpopo,https://web.facebook.com/andrew.scholtz.18/posts/567450219963145
518,Aardvark,South Africa,Limpopo,https://www.facebook.com/photo.php?fbid=306529696142788&set=pb.100003572796253.-2207520000.1535018845.&type=3&theater
519,Aardvark,South Africa,North West,https://www.instagram.com/p/B3HOuB1AVOe/
520,Aardvark,South Africa,North West,https://web.facebook.com/photo/?fbid=10153051358845251&set=basw.AbrgYcPzd09JOhdIjUAlCSl0JmnUL0XQa2h-6ZLUPeSn-vJ6sZljTVV86_6cy6uTO6KjndrUQ2NMA_0pnUC8lDBCU8uR4qc5KQiyJTgk8BpkhXR4pX_9KSXA7bB9OBCU7g4fmeMcI9nlJ6HZhO0H0zgr8s-GXsfSuoWx17pZVA-Pag&opaqueCursor=AbqOLhSvrzsTO0bS2j98ofdB-HqqXUobiaG6PmbN1a5AW_S_LoqbajYyTRqmepJzNknFXteXOrMJ8lvnbH40Xb7Y1eRbcxbiyi6TsuRdJGCijYDz82NQR9mNBGYJtFMpruSmj-ubtSIHxXBJtafJmFpKQrUEtnF5or_Je1vS1DUy3DCW7QSHc7NYITn3lZkhko6Pjo-F9AyQMDxRfm6V3zlakCwmrTxrRCwTHzK4lgSnu0ia8cc0WBfEDKkhm5ydcsetjabo7buLfgibIc1zHqPTZ8vQiUnCsqZwab9gwi_Jw7IaAdCZKYvXpmfkYQXKmu8pYl1Hd1heXml2mhAfC6QOo2UUJTaLFh56ppEq-0rGBNWKn9KqIXjCPqnNJxOZrGJ38PVJDLNcoVbGl1GuXvZsP2DhvunY05iUaZffgQnfpxcX1eTJbAp7avn3wgpK97yl2mTwg-ULg2Ea7f5F6OXYJCOT1TX7A1-RTQTLfwH4stBazfN-nK0pTTY9SEmqId8u9wWGMCMqEqiFdyFBZrCdLzOHb5V7bao3HtS9dfT8mYiLFfiEzrDU1C4P4nCQe5aPxGl5vf01gDnJWQTTccSqDWrZFeIq-g_JGC4s98jwKVVpREmUj1cfeENtpR602nIvNH4YH-I_bEHZC_GCxHS0IInJ-HBH2SCmWLglOcO-SayN0m6GeoqL18Uu57bnSQOhPBc5pSAS1H491znX5F8S6qPDbnUMQFIQaMuepEWyO0UezGZrKb5EuHdZDQhIe3ckcvH_raVatWXh7tcy8a1EnCWqs1oU-VFXIlSdPcfjoBwRPhuu1lwW-tfBYzWSIC8LxtKvjntKFDGr3gc5WQHGIb1HWXtL1XGR1YH96UqZKhTS7QvO5uXHiUMhLnB7CleRQulx_NwuGGBnOEcJ3MS_VG4Vyj6XcNfxO52AUzuTzA
521,Aardvark,South Africa,North West,https://web.facebook.com/1277228825720856/videos/1300107393432999
522,Aardvark,South Africa,North West,https://web.facebook.com/JacisLodges/photos/a.159430807434180/579586128751977
523,Aardvark,South Africa,North West,https://web.facebook.com/purpleraingamebreeding/photos/a.1724568717770997/1904160266478507
524,Aardvark,South Africa,North West,https://web.facebook.com/mateyasafari/photos/a.218222781564958/218224144898155
525,Aardvark,South Africa,North West,https://web.facebook.com/mateyasafari/photos/a.178534598867110/528143597239540
526,Aardvark,South Africa,North West,https://web.facebook.com/mateyasafari/photos/a.170917662962137/170919436295293
527,Aardvark,South Africa,North West,https://web.facebook.com/mateyasafari/photos/a.170917662962137/275579165829319
528,Aardvark,South Africa,North West,https://web.facebook.com/mateyasafari/photos/a.178534598867110/633674590019773
529,Aardvark,South Africa,North West,https://www.mateyasafari.com/wp-content/uploads/2015/07/29Jan-14Feb-14-29.jpg
530,Aardvark,South Africa,North West,https://web.facebook.com/madikwesafaris/posts/835599149836565
531,Aardvark,South Africa,North West,https://web.facebook.com/MorukuruFamily/photos/a.307851279271494/554637554592864
532,Aardvark,South Africa,North West,https://web.facebook.com/MorukuruFamily/videos/391462970910324
533,Aardvark,South Africa,North West,https://www.instagram.com/p/Bz-AjWFgR-0/
534,Aardvark,South Africa,North West,https://www.facebook.com/LatestSightingsPilanesberg/videos/1439554982772708
535,Aardvark,South Africa,KwaZulu-Natal,https://www.instagram.com/p/1E7tbCIXGl/
536,Aardvark,South Africa,KwaZulu-Natal,https://www.instagram.com/p/B5zKobSggF9/
537,Aardvark,South Africa,KwaZulu-Natal,https://www.instagram.com/p/B6r5TGCpQPk/
538,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/353757147979401/photos/a.356047204417062/774354109253034
539,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/353757147979401/photos/a.356047204417062/560902547264859
540,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/353757147979401/photos/a.607901145898332/743709195650859
541,Aardvark,South Africa,KwaZulu-Natal,https://www.instagram.com/p/7IwRH7lGUQ/
542,Aardvark,South Africa,KwaZulu-Natal,https://www.instagram.com/p/BhKOwahA9Ow/
543,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/Ndakasafarilodge/photos/a.421089858018625/717607565033518/
544,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/333645500031099/photos/pb.100054555155182.-2207520000../1021735181222124/?type=3
545,Aardvark,South Africa,KwaZulu-Natal,https://www.instagram.com/p/BWdP26wgTcL/
546,Aardvark,South Africa,KwaZulu-Natal,Missing
547,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/thandasafari/photos/pcb.10153804626081483/10153804624891483/
548,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/christiansperkaphotography/photos/a.172659006104497/741160452587680
549,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/WhiteElephantSafaris/photos/a.135329393189530/1841670942555358/
550,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/UmPhafaReserve/photos/a.371691299522274/622749281083140
551,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/UmPhafaReserve/photos/a.371691299522274/908705582487507
552,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/UmPhafaReserve/photos/a.371691299522274/894188290605903
553,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/UmPhafaReserve/photos/pcb.927764883914910/927764197248312
554,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/UmPhafaReserve/photos/pcb.872860226072043/872859786072087/
555,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/UmPhafaReserve/photos/pcb.1613270498697675/1613267538697971
556,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/UmPhafaReserve/photos/pcb.2652210354803679/2652201644804550
557,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/WESSAKZN/photos/pcb.261744844330081/261744814330084/
558,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/rhinoriverlodge/photos/a.201730223186071/809928919032862/
559,Aardvark,South Africa,KwaZulu-Natal,https://web.facebook.com/mpetisafaris/photos/a.217434225363202/368247630281860/
560,Aardvark,South Africa,Free State,https://www.facebook.com/photo/?fbid=10219451813227278&set=pcb.3104166839601416
561,Aardvark,South Africa,Free State,https://web.facebook.com/photo/?fbid=10153936029323109&set=basw.AboliZFnkYWYwaOUwH9hDDitSLcixfkeWSvNNI7n2fKdsDCE3MqrlvwlfMVAStGT06HVkvs-SYBPU5BT4USLFZRz3FbIHu60lJ48Iha9tHzo2C0zXEbaYin6jwoG6ql3wmcce0CLfHnn1ud5jSiKHm5lvpq6GrkIHHzJ7dMxG7MkSg&opaqueCursor=Abq_uGYjNrN0dUDBUX04eqDkN4SzYc02uzhomPdv6muvG_cOrKC2zhjBAdDyq0tyiQC1G9G5MkCzGK9jFidWNdWe17P5sRcCw8vfGvyPrvMI6BjG0FZ3N5C3gIrG7DQn5cSMj8lQnpdYJ8xDUbEUYiSUMAwvvDVXi9rWS0f8bs61qbCIEhvr_XZH6xQ8-6Q3puxOyKrn2BDArUgxlVxtpKPIt6X5EhVvNHg_Jc6gPCpFkXqREiU6DxIfsS9PVFEwNStldVuT899cxOt9rnLnBpZqjrPGDqWwnO_YELXiBr1d1Wg-sS8be1Mu6NPE0gn1WmZuGrBgGqFWb0y8p-baWYhaFeYKx4Jg3jMWCPqy_KgpGJ-o3mdYPOIMG_I80431Ifgo5V5ObNiukqXz3NYDjLdgRSd6o0wF4dG1diEZ2PeEnf7JiA69O1U3xENgUrw5Dp4dGNEelvXIVV4poI7LXVEY-LMXp9WcZ0Ljgr3iUzeKchqTkwuLheDYdoi1DG4qnDlcFtTisWkw-BC9gaeAwmfiNFtz9s3O5HkOb2vGOFMw0Uxtgec5kghep624mvbhhvG0TKWO2f_Dpfb_mAOC-Nr8rO3_MeaFCX9weIULbz_SHnbUYBzTvGiBx3YVG_lqDRIPHO9RcKM2NCRwiu79T197F7yAB5B3f7ZI2ondsHmRAR-DSTrM6551Gm16LokyTevTp10bT8_6nMJzJ5RrPHvRaObdVzfltKWlix1R751akT_4496DJIOU-_Tm7sat2cmmAaX7XtLHqAT6qXWXkywLM-5caLnwEELsjq9rKq9bvYOZj0KVmRv6nOjgsARZJnJQHDKF5vUcR0evRUdIasPJjf9z7AiZY0ZQtwGfESUecJvQLZaNIMSa6XWoIXG8_gDcXdTSmGRb_d8uPD6MVU1ke1AHF85zIZtdxLtcJ8NDUONCsHy_uzQfvnRQHdqTNdvCwBmPZ771ltqRE2uLCA3RMjnY6Q96xZRznWhXFZEt9vtggw2YHOQksPR_DY-sU_X_dqbcDLeU98IpfsYk1pAhp4mWYwHT-9CM3hmRu5_g5LmBtgg8uCLUUModKX1_Q7d5QTcqiCCgDyaNPYpj5RfAqMqTkRgslQxJBDv14FeWUw-I0RAVoKoTIYm75eSLxoGgMuWU9sjKfUJo5f5Bun_8vLWS3IVFHKGXDlBkExtPx6N5f59zkqq59Fnu9rIAqUlmZ1f4UkjBHg4cfhCTBPulSL0e6hpmX20iGE1oe_DHEEnPPKwh-l0I5t9H9h0nJ2dvEWNuB5XqOFqu5DZLioJg
562,Aardvark,South Africa,Free State,Missing
563,Aardvark,South Africa,Free State,https://www.instagram.com/p/BJgOiPOh7Xl/
564,Aardvark,South Africa,Gauteng,https://web.facebook.com/TambotiBushLodge/photos/a.168359043328364/398449763652623/
565,Aardvark,South Africa,Gauteng,https://web.facebook.com/DinokengReserve/photos/pcb.878544585521380/878543892188116/
566,Aardvark,South Africa,Gauteng,https://web.facebook.com/ikhayalamadube/photos/a.10150982597651114/10150982598261114/
567,Aardvark,South Africa,Gauteng,https://web.facebook.com/DinokengReserve/photos/1154198774622625
568,Aardvark,South Africa,Gauteng,Missing
569,Aardvark,South Africa,Gauteng,https://web.facebook.com/photo?fbid=10212661912560007&set=pcb.470781623259182
570,Aardvark,South Africa,Gauteng,Missing
571,Aardvark,South Africa,Gauteng,Missing
572,Aardvark,Botswana,NA,https://www.instagram.com/p/B4N4w7QBT_s/
573,Aardvark,Botswana,NA,https://www.facebook.com/photo.php?fbid=10156534011773199&set=pb.525998198.-2207520000..&type=3
574,Aardvark,Botswana,NA,https://www.facebook.com/ingervandyke.photojournalist.expeditionleader/photos/10157442734843374
575,Aardvark,Botswana,NA,https://www.facebook.com/photo.php?fbid=268468286558591&set=pb.100001862655759.-2207520000..&type=3
576,Aardvark,Botswana,NA,https://www.instagram.com/p/ByMsIuaHJoN/
577,Aardvark,Botswana,NA,https://www.instagram.com/p/BFhFxrem_rT/
578,Aardvark,Botswana,NA,https://www.instagram.com/p/Bp_TB__hnJm/
579,Aardvark,Botswana,NA,https://www.facebook.com/chrisbrayphotography/photos/10160541597105015
580,Aardvark,Botswana,NA,Missing
581,Aardvark,Botswana,NA,https://web.facebook.com/WeAreWilderness/photos/pcb.1526986287361681/1526983980695245/
582,Aardvark,Botswana,NA,https://web.facebook.com/132981872697/photos/a.221951467697/10152473475642698
583,Aardvark,Botswana,NA,Missing
584,Aardvark,Botswana,NA,Missing
585,Aardvark,Botswana,NA,https://web.facebook.com/TheLodgeatFelineFields/photos/1709881795771202
586,Aardvark,Botswana,NA,https://web.facebook.com/TheLodgeatFelineFields/photos/1032596600166395
587,Aardvark,Botswana,NA,https://web.facebook.com/MassonSafaris/photos/247532908986852
588,Aardvark,Botswana,NA,https://web.facebook.com/WeAreWilderness/photos/pcb.2419346211459013/2419343664792601/
589,Aardvark,Botswana,NA,https://www.facebook.com/Wilderness.friends/photos/pcb.1526986287361681/1526983980695245/?type=3&theater
590,Aardvark,Botswana,NA,https://www.instagram.com/p/BmIE-Aljo3O/
591,Aardvark,Botswana,NA,https://www.instagram.com/p/BkWmIeVHeKI/
592,Aardvark,Botswana,NA,https://www.instagram.com/p/BayZVVHDaqZ/
593,Aardvark,Botswana,NA,Missing
594,Aardvark,Botswana,NA,https://www.facebook.com/search/top/?q=Sister%20Hippo%20Safaris%20Inc.%20aardvark
595,Aardvark,Namibia,NA,https://www.instagram.com/p/BXN4F4Kl3Ud/
596,Aardvark,Namibia,NA,https://www.instagram.com/p/BcRHjNvFIjy/
597,Aardvark,Namibia,NA,https://www.facebook.com/anjagrobelphotography/photos/o.240201502804139/1310007705678158
598,Aardvark,Namibia,NA,https://web.facebook.com/packsafari/photos/322244017921111
599,Aardvark,Namibia,NA,https://www.instagram.com/p/BHwREtxh1xa/
600,Aardvark,Namibia,NA,https://www.instagram.com/p/B1uOnJVgxxV/
601,Aardvark,Namibia,NA,https://www.instagram.com/p/BzYlE2Fl5tw/
602,Aardvark,Namibia,NA,https://www.instagram.com/p/BXCwyihnY11/
603,Aardvark,Namibia,NA,https://www.instagram.com/p/BAZyHPmHXR2/
604,Aardvark,Namibia,NA,https://www.instagram.com/p/BxiQv3GFFM7/
605,Aardvark,Namibia,Naankuse,https://www.instagram.com/p/B01EoIWHuoC/
606,Aardvark,Namibia,Naankuse,https://www.instagram.com/p/BujZvF9ncgx/
607,Aardvark,Namibia,Naankuse,https://www.instagram.com/p/Bnyv6hcBBwX/
608,Aardvark,Namibia,Naankuse,https://www.instagram.com/p/BgeAGCjjipX/
609,Aardvark,Namibia,Naankuse,https://web.facebook.com/naankuse/photos/a.127084714770/10154871127779771
610,Aardvark,Namibia,Naankuse,https://web.facebook.com/naankuse/photos/a.127084714770/10152582208189771vi
611,Aardvark,Namibia,NA,https://www.facebook.com/photo?fbid=10155439857800120&set=gm.488304641513639
612,Aardvark,Namibia,NA,https://web.facebook.com/ilya.raskin/posts/2739193882766079
613,Aardvark,Namibia,NA,https://web.facebook.com/photo?fbid=517357349071947&set=gm.2011956302239344
614,Aardvark,Namibia,NA,Missing
615,Aardvark,Namibia,NA,Missing
616,Aardvark,Namibia,NA,Missing
617,Aardvark,Namibia,NA,https://web.facebook.com/HuntingConsortium/photos/a.138244482871085/609994059029456
618,Aardvark,Namibia,NA,https://www.instagram.com/p/BfkdCArFoI3/
619,Aardvark,Namibia,NA,https://www.instagram.com/p/BXNKbl9lleO/
620,Aardvark,Namibia,NA,https://www.facebook.com/Kleeberglodgeandgame/photos/pcb.386515701990863/386515631990870
621,Aardvark,Namibia,NA,https://www.instagram.com/p/BxzOAFQlae7/
622,Aardvark,Namibia,NA,https://www.instagram.com/p/BhkQmEyDBdP/
623,Aardvark,Namibia,NA,https://www.instagram.com/p/CGhDSAunUqd/
624,Aardvark,Namibia,NA,"https://www.instagram.com/p/_bbnl8BBf5/,"
625,Aardvark,Namibia,NA,https://www.instagram.com/p/B3hl8aZp47_/
626,Aardvark,Namibia,NA,https://www.facebook.com/225420677391/photos/pb.100050571485978.-2207520000../10154394855312392/?type=3
627,Aardvark,Namibia,NA,https://www.facebook.com/225420677391/photos/pb.100050571485978.-2207520000../10154432489842392/?type=3
628,Aardvark,Namibia,NA,https://www.facebook.com/225420677391/photos/pb.100050571485978.-2207520000../10157003785362392/?type=3
629,Aardvark,Namibia,NA,https://www.instagram.com/p/BYeAoF3lzMi/
630,Aardvark,Namibia,NA,https://www.instagram.com/p/BlTOCV4BKw9/
631,Aardvark,Namibia,NA,https://web.facebook.com/photo/?fbid=1587857614565752&set=pb.100000245855472.-2207520000..
632,Aardvark,Namibia,NA,https://web.facebook.com/photo.php?fbid=1563073900377457&set=pb.100000245855472.-2207520000..&type=3
633,Aardvark,Namibia,NA,https://web.facebook.com/photo/?fbid=1066360116715507&set=a.101512536533608
634,Aardvark,Namibia,NA,https://www.facebook.com/photo?fbid=10155958577750693&set=a.10155958558795693
635,Aardvark,Namibia,NA,https://web.facebook.com/Mount-Etjo-Safari-Lodge-125569410817274/photos/625824967458380
636,Aardvark,Namibia,NA,https://web.facebook.com/Mount-Etjo-Safari-Lodge-125569410817274/photos/426272990746913
637,Aardvark,Namibia,NA,https://web.facebook.com/NamWild/photos/1111452412249123
638,Aardvark,Namibia,NA,https://web.facebook.com/GabusGameRanch/photos/a.299166516792570/2928041283905067
639,Aardvark,Namibia,NA,https://web.facebook.com/astrobert/photos/a.1823637197949721/1855024964810944
640,Aardvark,Namibia,NA,https://www.instagram.com/p/BY8gRdMBZ-v/
641,Aardvark,Zimbabwe,NA,https://web.facebook.com/AfricanImpactSAConservation/posts/1845740905490557
642,Aardvark,Zimbabwe,NA,https://web.facebook.com/CawstonWildlifeEstate/photos/1874298896222606
643,Aardvark,Zimbabwe,NA,https://web.facebook.com/RhinoSafariCamp/photos/1601394716593222
644,Aardvark,Zimbabwe,NA,https://web.facebook.com/137380929789293/photos/pb.100057340995861.-2207520000../842221765971869/?type=3
645,Aardvark,Zimbabwe,NA,https://web.facebook.com/imire.zimbabwe/photos/a.317468488351938/317468558351931
646,Aardvark,Zimbabwe,NA,https://web.facebook.com/WeAreWilderness/photos/a.362118663848455/789095001150817
647,Aardvark,Zimbabwe,NA,https://web.facebook.com/singita.gamereserves/photos/a.126888940679336/1827015657333314
648,Aardvark,Zimbabwe,NA,https://web.facebook.com/singita.gamereserves/photos/a.126888940679336/1139287086106178
649,Aardvark,Zambia,NA,https://web.facebook.com/330213590412871/photos/pb.100063546522120.-2207520000../1185349724899249/?type=3
650,Aardvark,Zambia,NA,https://www.instagram.com/p/Bk0gRrGH8bS/
651,Aardvark,Zambia,NA,https://web.facebook.com/330213590412871/photos/pb.100063546522120.-2207520000../1873475756086639/?type=3
652,Aardvark,Zambia,NA,https://web.facebook.com/330213590412871/photos/pb.100063546522120.-2207520000../1455979064502979/?type=3
653,Aardvark,Zambia,NA,https://web.facebook.com/330213590412871/photos/pb.100063546522120.-2207520000../1203084903125731/?type=3
654,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/photos/a.498192642903/10154721078852904
655,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/posts/10153923211992904
656,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/photos/a.498192642903/10151587624657904
657,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/photos/a.498192642903/10154159907272904
658,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/photos/a.498192642903/10150358115192904
659,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/photos/a.498192642903/10153518822812904
660,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/posts/10155528033432904
661,Aardvark,Zambia,NA,https://web.facebook.com/BushcampCo/posts/10157447621382904
662,Aardvark,Zambia,NA,https://web.facebook.com/EdwardSelfePhotoSafaris/photos/a.338170679641933/780337405425256
663,Aardvark,Zambia,NA,https://web.facebook.com/Flatdogsfamily/photos/a.167073826658738/620388424660607/
664,Aardvark,Zambia,NA,https://web.facebook.com/robinpopesafaris/photos/a.212878892100961/1056449144410594
665,Aardvark,Zambia,NA,https://web.facebook.com/KasonsoProject/photos/a.1760887960870860/1760888004204189
666,Aardvark,Zambia,NA,https://web.facebook.com/KasonsoProject/photos/a.1608912536068404/1869026853390303
667,Aardvark,Zambia,NA,Missing
668,Aardvark,Zambia,NA,https://web.facebook.com/robinpopesafaris/photos/a.212878892100961/244612775594239
669,Aardvark,Zambia,NA,https://web.facebook.com/138872853127312/photos/a.138889063125691/170025010012096
670,Aardvark,Zambia,NA,https://www.instagram.com/p/BjpZWomnjxN/
671,Aardvark,Zambia,NA,https://www.instagram.com/p/BWj-tUslrNP/
672,Aardvark,Malawi,NA,https://web.facebook.com/MajeteWildlifeReserve/photos/2465449223539482
673,Aardvark,Malawi,NA,https://web.facebook.com/MajeteWildlifeReserve/photos/603416776409412
674,Aardvark,Malawi,NA,https://web.facebook.com/MajeteWildlifeReserve/photos/428806290537129
675,Aardvark,Malawi,NA,https://web.facebook.com/CarnivoreResearchMalawi/photos/pcb.1146791682016689/1146789528683571/
676,Aardvark,Malawi,NA,https://web.facebook.com/CarnivoreResearchMalawi/photos/pcb.1375842729111582/1375842112444977
677,Aardvark,Mozambique,NA,https://web.facebook.com/niassalionproject/photos/a.270986459606144/2576695102368590
678,Aardvark,Mozambique,NA,https://web.facebook.com/niassalionproject/photos/a.270986459606144/1017254948312621
679,Aardvark,Mozambique,NA,https://web.facebook.com/niassalionproject/photos/pcb.810319985672786/810319932339458/
680,Aardvark,Mozambique,NA,https://www.instagram.com/p/BcBcKtDg0ug/
